VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
368, 226, -0.05301,  2.35938, -1.71484,  1.00, -0.00787,  0.25984, -0.9685,  0.00,  0.46275,  0.97255,  0.65882,  0.60784,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
369, 231, -0.88232,  2.02148, -0.44897,  1.00, -0.90551,  0.2126, -0.37008,  0.00,  0.08235,  0.69412,  0.69412,  0.6549,  0.88037,  0.69727, -0.70605,  0.52148, ---, ---, ---, ---
370, 232, -0.39746,  2.05859, -0.42773,  1.00, -0.71654,  0.25197, -0.65354,  0.00,  0.18824,  0.83137,  0.29412,  0.73333,  0.42236,  0.90137, -0.70605,  0.52148, ---, ---, ---, ---
371, 233, -1.04492,  2.72656, -0.85742,  1.00, -0.76378,  0.37795, -0.51969,  0.00,  0.09412,  0.78039,  0.56863,  0.57647,  0.54004,  0.0039, -0.70605,  0.52148, ---, ---, ---, ---
372, 234, -0.59814,  2.56445, -0.95508,  1.00, -0.50394,  0.3622, -0.7874,  0.00,  0.29412,  0.83529,  0.19608,  0.52941,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
373, 233, -1.04492,  2.72656, -0.85742,  1.00, -0.76378,  0.37795, -0.51969,  0.00,  0.09412,  0.78039,  0.56863,  0.57647,  0.54004,  0.0039, -0.70605,  0.52148, ---, ---, ---, ---
374, 232, -0.39746,  2.05859, -0.42773,  1.00, -0.71654,  0.25197, -0.65354,  0.00,  0.18824,  0.83137,  0.29412,  0.73333,  0.42236,  0.90137, -0.70605,  0.52148, ---, ---, ---, ---
375, 234, -0.59814,  2.56445, -0.95508,  1.00, -0.50394,  0.3622, -0.7874,  0.00,  0.29412,  0.83529,  0.19608,  0.52941,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
376, 232, -0.39746,  2.05859, -0.42773,  1.00, -0.71654,  0.25197, -0.65354,  0.00,  0.18824,  0.83137,  0.29412,  0.73333,  0.42236,  0.90137, -0.70605,  0.52148, ---, ---, ---, ---
377, 235, -0.37012,  2.18164, -0.80811,  1.00, -0.44094,  0.26772, -0.85827,  0.00,  0.38039,  0.78431,  0.10588,  0.48627,  0.0531,  0.69824,  0.12573,  0.81201, ---, ---, ---, ---
378, 231, -0.88232,  2.02148, -0.44897,  1.00, -0.90551,  0.2126, -0.37008,  0.00,  0.08235,  0.69412,  0.69412,  0.6549,  0.88037,  0.69727, -0.70605,  0.52148, ---, ---, ---, ---
379, 233, -1.04492,  2.72656, -0.85742,  1.00, -0.76378,  0.37795, -0.51969,  0.00,  0.09412,  0.78039,  0.56863,  0.57647,  0.54004,  0.0039, -0.70605,  0.52148, ---, ---, ---, ---
380, 236, -1.13184,  2.2832, -0.7793,  1.00, -0.84252,  0.25984, -0.47244,  0.00,  0.14902,  0.62745,  0.83137,  0.36078,  0.94727,  0.22217, -0.70605,  0.52148, ---, ---, ---, ---
381, 237, -0.98828,  2.66797, -0.81982,  1.00, -0.77165,  0.37008, -0.51969,  0.00,  0.71765,  0.73333,  0.11373,  0.37647,  0.4939,  0.0262, -0.70605,  0.52148, ---, ---, ---, ---
382, 238, -0.66504,  2.54688, -0.37476,  1.00, -0.85039,  0.38583, -0.3622,  0.00,  0.71765,  0.73333,  0.11373,  0.70196,  0.90039,  0.24475, -0.70605,  0.52148, ---, ---, ---, ---
383, 239, -0.45068,  2.11328, -0.46313,  1.00, -0.71654,  0.25984, -0.64567,  0.00,  0.71765,  0.73333,  0.11373,  0.56078,  0.83545,  0.71875, -0.70605,  0.52148, ---, ---, ---, ---
384, 240, -0.96729,  2.88086, -1.47266,  1.00, -0.54331,  0.38583, -0.74803,  0.00,  0.82353,  0.46275,  0.12157,  0.84706,  0.54053,  0.0048, -0.17505,  0.82471, ---, ---, ---, ---
385, 241, -0.67676,  2.89844, -1.13672,  1.00, -0.48819,  0.43307, -0.75591,  0.00,  0.82353,  0.46275,  0.12157,  0.78039,  0.94922,  0.2229, -0.17505,  0.82471, ---, ---, ---, ---
386, 242, -0.5083,  2.24219, -0.86816,  1.00, -0.49606,  0.27559, -0.82677,  0.00,  0.82353,  0.46275,  0.12157,  0.62745,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
387, 243, -0.61572,  2.8418, -1.37207,  1.00, -0.3937,  0.40157, -0.82677,  0.00,  0.82745,  0.41569,  0.12941,  0.52157,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
388, 244, -0.32837,  2.77539, -1.0293,  1.00, -0.32283,  0.43307, -0.84252,  0.00,  0.82745,  0.41569,  0.12941,  0.6549,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
389, 245, -0.29443,  2.07031, -0.80811,  1.00, -0.40157,  0.23622, -0.88189,  0.00,  0.82745,  0.41569,  0.12941,  0.63137,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
390, 246, -0.76074,  2.55469, -1.29395,  1.00, -0.50394,  0.32283, -0.80315,  0.00,  0.32157,  0.39608,  0.95686,  0.13333,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
391, 247, -0.35181,  2.0293, -0.55615,  1.00, -0.66142,  0.23622, -0.70866,  0.00,  0.32157,  0.39608,  0.95686,  0.56863,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
392, 248, -0.61523,  2.62891, -0.87988,  1.00, -0.6063,  0.37795, -0.70079,  0.00,  0.32157,  0.39608,  0.95686,  0.47059,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
393, 249, -0.09222,  2.27734, -0.90332,  1.00, -0.11024,  0.28346, -0.95276,  0.00,  0.37647,  0.96863,  0.38039,  0.74902,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
394, 250, -0.76074,  2.55469, -1.29395,  1.00, -0.50394,  0.32283, -0.80315,  0.00,  0.31373,  0.95686,  0.41569,  0.13333,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
395, 251, -0.35181,  2.0293, -0.55615,  1.00, -0.66142,  0.23622, -0.70866,  0.00,  0.13725,  0.83529,  0.56471,  0.56863,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
396, 252, -0.98193,  2.29297, -0.90381,  1.00, -0.74016,  0.26772, -0.61417,  0.00,  0.10588,  0.79216,  0.59608,  0.51373,  0.09113,  0.2561, -0.70605,  0.52148, ---, ---, ---, ---
397, 251, -0.35181,  2.0293, -0.55615,  1.00, -0.66142,  0.23622, -0.70866,  0.00,  0.13725,  0.83529,  0.56471,  0.56863,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
398, 250, -0.76074,  2.55469, -1.29395,  1.00, -0.50394,  0.32283, -0.80315,  0.00,  0.31373,  0.95686,  0.41569,  0.13333,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
399, 252, -0.98193,  2.29297, -0.90381,  1.00, -0.74016,  0.26772, -0.61417,  0.00,  0.10588,  0.79216,  0.59608,  0.51373,  0.09113,  0.2561, -0.70605,  0.52148, ---, ---, ---, ---
400, 253, -0.72705,  1.94824, -0.69678,  1.00, -0.74016,  0.1811, -0.64567,  0.00,  0.0549,  0.62353,  0.69412,  0.60784,  0.05051,  0.69678, -0.70605,  0.52148, ---, ---, ---, ---
401, 251, -0.35181,  2.0293, -0.55615,  1.00, -0.66142,  0.23622, -0.70866,  0.00,  0.13725,  0.83529,  0.56471,  0.56863,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
402, 249, -0.09222,  2.27734, -0.90332,  1.00, -0.11024,  0.28346, -0.95276,  0.00,  0.37647,  0.96863,  0.38039,  0.74902,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
403, 254, -0.34009,  2.33594, -1.34863,  1.00, -0.22835,  0.27559, -0.93701,  0.00,  0.56471,  0.9451,  0.27843,  0.42353,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
404, 250, -0.76074,  2.55469, -1.29395,  1.00, -0.50394,  0.32283, -0.80315,  0.00,  0.31373,  0.95686,  0.41569,  0.13333,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
405, 255, -0.74951,  2.67188, -1.58984,  1.00, -0.41732,  0.33071, -0.84252,  0.00,  0.27451,  0.61569,  0.92941,  0.5451,  0.4939,  0.0262,  0.12573,  0.81201, ---, ---, ---, ---
406, 256, -0.53955,  2.19336, -0.94482,  1.00, -0.49606,  0.25984, -0.83465,  0.00,  0.27451,  0.61569,  0.92941,  0.52941,  0.83545,  0.71875,  0.12573,  0.81201, ---, ---, ---, ---
407, 257, -0.50049,  2.64648, -1.10059,  1.00, -0.41732,  0.37795, -0.82677,  0.00,  0.27451,  0.61569,  0.92941,  0.62353,  0.90039,  0.24475,  0.12573,  0.81201, ---, ---, ---, ---
408, 258, -0.30444,  2.16406, -1.30371,  1.00, -0.2126,  0.23622, -0.95276,  0.00,  0.47843,  0.82745,  0.12157,  0.71765,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
409, 259, -0.77148,  2.72266, -1.6582,  1.00, -0.40945,  0.33858, -0.84252,  0.00,  0.37255,  0.89412,  0.21569,  0.98431,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
410, 260, -0.51904,  2.14648, -0.88086,  1.00, -0.49606,  0.25197, -0.82677,  0.00,  0.18039,  0.88235,  0.43922,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
411, 261, -1.00488,  2.49414, -1.31641,  1.00, -0.6063,  0.29921, -0.73228,  0.00,  0.1451,  0.84314,  0.57255,  0.76471,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
412, 260, -0.51904,  2.14648, -0.88086,  1.00, -0.49606,  0.25197, -0.82677,  0.00,  0.18039,  0.88235,  0.43922,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
413, 259, -0.77148,  2.72266, -1.6582,  1.00, -0.40945,  0.33858, -0.84252,  0.00,  0.37255,  0.89412,  0.21569,  0.98431,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
414, 261, -1.00488,  2.49414, -1.31641,  1.00, -0.6063,  0.29921, -0.73228,  0.00,  0.1451,  0.84314,  0.57255,  0.76471,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
415, 262, -0.87598,  2.1543, -1.04004,  1.00, -0.67717,  0.22835, -0.70079,  0.00,  0.10588,  0.75686,  0.67059,  0.63922,  0.0531,  0.69824, -0.70605,  0.52148, ---, ---, ---, ---
416, 260, -0.51904,  2.14648, -0.88086,  1.00, -0.49606,  0.25197, -0.82677,  0.00,  0.18039,  0.88235,  0.43922,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
417, 258, -0.30444,  2.16406, -1.30371,  1.00, -0.2126,  0.23622, -0.95276,  0.00,  0.47843,  0.82745,  0.12157,  0.71765,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
418, 263, -0.53662,  2.34375, -1.68066,  1.00, -0.29921,  0.25197, -0.92126,  0.00,  0.62745,  0.76078,  0.09412,  0.82745,  0.94727,  0.22217,  0.12573,  0.81201, ---, ---, ---, ---
419, 259, -0.77148,  2.72266, -1.6582,  1.00, -0.40945,  0.33858, -0.84252,  0.00,  0.37255,  0.89412,  0.21569,  0.98431,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
420, 264, -0.41309,  1.59375, -0.60742,  1.00, -0.67717,  0.08661, -0.72441,  0.00,  0.28235,  0.56078,  0.9451,  0.81176,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
421, 265, -0.07593,  1.78613, -0.32495,  1.00, -0.16535,  0.16535, -0.9685,  0.00,  0.15686,  0.83529,  0.63529,  0.73333,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
422, 266, -0.55957,  2.24219, -1.08691,  1.00, -0.46457,  0.25984, -0.84252,  0.00,  0.22353,  0.68235,  0.87451,  0.14118,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
423, 267, -0.11682,  2.25586, -0.90527,  1.00, -0.12598,  0.28346, -0.95276,  0.00,  0.18431,  0.8902,  0.50196,  0.42353,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
424, 266, -0.55957,  2.24219, -1.08691,  1.00, -0.46457,  0.25984, -0.84252,  0.00,  0.22353,  0.68235,  0.87451,  0.14118,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
425, 265, -0.07593,  1.78613, -0.32495,  1.00, -0.16535,  0.16535, -0.9685,  0.00,  0.15686,  0.83529,  0.63529,  0.73333,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
426, 267, -0.11682,  2.25586, -0.90527,  1.00, -0.12598,  0.28346, -0.95276,  0.00,  0.18431,  0.8902,  0.50196,  0.42353,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
427, 265, -0.07593,  1.78613, -0.32495,  1.00, -0.16535,  0.16535, -0.9685,  0.00,  0.15686,  0.83529,  0.63529,  0.73333,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
428, 268,  0.10706,  1.96094, -0.62891,  1.00,  0.18898,  0.22047, -0.95276,  0.00,  0.20392,  0.87843,  0.36863,  0.48627,  0.0531,  0.69824,  0.12573,  0.81201, ---, ---, ---, ---
429, 264, -0.41309,  1.59375, -0.60742,  1.00, -0.67717,  0.08661, -0.72441,  0.00,  0.28235,  0.56078,  0.9451,  0.81176,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
430, 266, -0.55957,  2.24219, -1.08691,  1.00, -0.46457,  0.25984, -0.84252,  0.00,  0.22353,  0.68235,  0.87451,  0.14118,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
431, 269, -0.51123,  1.79688, -1.03516,  1.00, -0.46457,  0.14173, -0.87402,  0.00,  0.40784,  0.45882,  0.98824,  0.81176,  0.94727,  0.22217,  0.12573,  0.81201, ---, ---, ---, ---
432, 270, -0.51709,  2.20313, -1.01953,  1.00, -0.46457,  0.25197, -0.85039,  0.00,  0.48235,  0.87843,  0.17255,  0.04706,  0.4939,  0.0262,  0.12573,  0.81201, ---, ---, ---, ---
433, 271, -0.4751,  2.13867, -0.46948,  1.00, -0.83465,  0.26772, -0.48031,  0.00,  0.48235,  0.87843,  0.17255,  0.59216,  0.90039,  0.24475, -0.70605,  0.52148, ---, ---, ---, ---
434, 272, -0.11566,  1.82324, -0.38745,  1.00, -0.4252,  0.17323, -0.88976,  0.00,  0.48235,  0.87843,  0.17255,  0.60784,  0.83545,  0.71875,  0.12573,  0.81201, ---, ---, ---, ---
435, 273,  1.28906,  2.61328,  0.49487,  1.00,  0.85039,  0.33071,  0.40945,  0.00,  0.15294,  0.75294,  0.75686,  0.48235,  0.54053,  0.0048,  3.16211,  0.97412, ---, ---, ---, ---
436, 274,  0.99756,  2.69531,  0.22205,  1.00,  0.85827,  0.38583,  0.33071,  0.00,  0.15294,  0.75294,  0.75686,  0.5451,  0.94922,  0.2229,  3.16211,  0.97412, ---, ---, ---, ---
437, 275,  0.51611,  2.23242,  0.20264,  1.00,  0.83465,  0.28346,  0.47244,  0.00,  0.15294,  0.75294,  0.75686,  0.64314,  0.88379,  0.69629,  3.61328,  0.77881, ---, ---, ---, ---
438, 276, -0.10864,  1.53125, -0.27441,  1.00, -0.45669,  0.07874, -0.88189,  0.00,  0.58431,  0.84706,  0.85098,  0.62353,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
439, 277,  0.08289,  1.60742,  0.16077,  1.00,  0.43307,  0.12598,  0.89764,  0.00,  0.2902,  0.94902,  0.54902,  0.31373,  0.42236,  0.90137,  3.00195,  0.58057, ---, ---, ---, ---
440, 278,  0.427,  1.96191, -0.72559,  1.00,  0.65354,  0.18898, -0.73228,  0.00,  0.49412,  0.92941,  0.75686,  0.03137,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
441, 279,  0.62598,  1.80762, -0.31641,  1.00,  0.9685,  0.15748, -0.19685,  0.00,  0.23529,  0.91373,  0.41961,  0.59216,  0.09351,  0.25635,  0.41309,  0.77393, ---, ---, ---, ---
442, 278,  0.427,  1.96191, -0.72559,  1.00,  0.65354,  0.18898, -0.73228,  0.00,  0.49412,  0.92941,  0.75686,  0.03137,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
443, 277,  0.08289,  1.60742,  0.16077,  1.00,  0.43307,  0.12598,  0.89764,  0.00,  0.2902,  0.94902,  0.54902,  0.31373,  0.42236,  0.90137,  3.00195,  0.58057, ---, ---, ---, ---
444, 279,  0.62598,  1.80762, -0.31641,  1.00,  0.9685,  0.15748, -0.19685,  0.00,  0.23529,  0.91373,  0.41961,  0.59216,  0.09351,  0.25635,  0.41309,  0.77393, ---, ---, ---, ---
445, 277,  0.08289,  1.60742,  0.16077,  1.00,  0.43307,  0.12598,  0.89764,  0.00,  0.2902,  0.94902,  0.54902,  0.31373,  0.42236,  0.90137,  3.00195,  0.58057, ---, ---, ---, ---
446, 280,  0.45337,  1.55176,  0.02931,  1.00,  0.90551,  0.07874,  0.41732,  0.00,  0.16863,  0.83529,  0.33333,  0.50196,  0.0531,  0.69824,  3.375,  0.85596, ---, ---, ---, ---
447, 276, -0.10864,  1.53125, -0.27441,  1.00, -0.45669,  0.07874, -0.88189,  0.00,  0.58431,  0.84706,  0.85098,  0.62353,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
448, 278,  0.427,  1.96191, -0.72559,  1.00,  0.65354,  0.18898, -0.73228,  0.00,  0.49412,  0.92941,  0.75686,  0.03137,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
449, 281,  0.16125,  1.59863, -0.67139,  1.00,  0.41732,  0.11024, -0.90551,  0.00,  0.71373,  0.7451,  0.87843,  0.76471,  0.94727,  0.22217,  0.12573,  0.81201, ---, ---, ---, ---
450, 282,  0.39673,  1.93066, -0.64746,  1.00,  0.66929,  0.18898, -0.71654,  0.00,  0.27843,  0.63922,  0.07451,  0.03137,  0.4939,  0.0262,  0.12573,  0.81201, ---, ---, ---, ---
451, 283,  0.11578,  2.04297, -0.17981,  1.00,  0.95276,  0.26772, -0.15748,  0.00,  0.27843,  0.63922,  0.07451,  0.29804,  0.90039,  0.24475,  0.41309,  0.77393, ---, ---, ---, ---
452, 284,  0.11108,  1.63672,  0.08795,  1.00,  0.46457,  0.13386,  0.87402,  0.00,  0.27843,  0.63922,  0.07451,  0.18824,  0.83545,  0.71875,  0.41309,  0.77393, ---, ---, ---, ---
453, 285,  1.53027,  3.14844,  0.77344,  1.00,  0.77165,  0.4252,  0.48031,  0.00,  0.36471,  0.84706,  0.83529,  0.88235,  0.54053,  0.0048,  3.16211,  0.97412, ---, ---, ---, ---
454, 286,  1.31152,  3.06836,  0.43799,  1.00,  0.82677,  0.44094,  0.35433,  0.00,  0.36471,  0.84706,  0.83529,  0.8902,  0.94922,  0.2229,  3.16211,  0.97412, ---, ---, ---, ---
455, 287,  0.85254,  2.58789,  0.53027,  1.00,  0.72441,  0.35433,  0.59055,  0.00,  0.36471,  0.84706,  0.83529,  0.71765,  0.88379,  0.69629,  3.61328,  0.77881, ---, ---, ---, ---
456, 288,  1.51563,  3.21289, -0.91943,  1.00,  0.80315,  0.44882, -0.3937,  0.00,  0.92157,  0.2549,  0.60392,  0.86275,  0.54053,  0.0048,  0.41309,  0.77393, ---, ---, ---, ---
457, 289,  0.73145,  2.71289, -0.43481,  1.00,  0.83465,  0.43307, -0.34646,  0.00,  0.92157,  0.2549,  0.60392,  0.63137,  0.88379,  0.69629,  0.41309,  0.77393, ---, ---, ---, ---
458, 290,  1.05664,  3.2793, -0.84424,  1.00,  0.70866,  0.52756, -0.46457,  0.00,  0.92157,  0.2549,  0.60392,  0.85882,  0.94922,  0.2229,  0.41309,  0.77393, ---, ---, ---, ---
459, 291,  1.0332,  3.08203, -0.20972,  1.00,  0.86614,  0.50394, -0.05512,  0.00,  0.53333,  0.96471,  0.67843,  0.70196,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
460, 292,  1.51563,  3.21289, -0.91943,  1.00,  0.80315,  0.44882, -0.3937,  0.00,  0.57255,  0.93725,  0.72941,  0.86275,  0.54004,  0.0039,  0.41309,  0.77393, ---, ---, ---, ---
461, 293,  0.73145,  2.71289, -0.43481,  1.00,  0.83465,  0.43307, -0.34646,  0.00,  0.69804,  0.76078,  0.87843,  0.63137,  0.42188,  0.8999,  0.41309,  0.77393, ---, ---, ---, ---
462, 294,  1.16406,  2.83789, -1.10742,  1.00,  0.73228,  0.37795, -0.56693,  0.00,  0.71765,  0.70588,  0.90196,  0.8902,  0.09113,  0.2561,  0.41309,  0.77393, ---, ---, ---, ---
463, 293,  0.73145,  2.71289, -0.43481,  1.00,  0.83465,  0.43307, -0.34646,  0.00,  0.69804,  0.76078,  0.87843,  0.63137,  0.42188,  0.8999,  0.41309,  0.77393, ---, ---, ---, ---
464, 292,  1.51563,  3.21289, -0.91943,  1.00,  0.80315,  0.44882, -0.3937,  0.00,  0.57255,  0.93725,  0.72941,  0.86275,  0.54004,  0.0039,  0.41309,  0.77393, ---, ---, ---, ---
465, 294,  1.16406,  2.83789, -1.10742,  1.00,  0.73228,  0.37795, -0.56693,  0.00,  0.71765,  0.70588,  0.90196,  0.8902,  0.09113,  0.2561,  0.41309,  0.77393, ---, ---, ---, ---
466, 295,  0.93994,  2.53906, -0.771,  1.00,  0.80315,  0.33858, -0.49606,  0.00,  0.76863,  0.51373,  0.92157,  0.71765,  0.05051,  0.69678,  0.41309,  0.77393, ---, ---, ---, ---
467, 293,  0.73145,  2.71289, -0.43481,  1.00,  0.83465,  0.43307, -0.34646,  0.00,  0.69804,  0.76078,  0.87843,  0.63137,  0.42188,  0.8999,  0.41309,  0.77393, ---, ---, ---, ---
468, 291,  1.0332,  3.08203, -0.20972,  1.00,  0.86614,  0.50394, -0.05512,  0.00,  0.53333,  0.96471,  0.67843,  0.70196,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
469, 296,  1.5293,  3.12305, -0.42432,  1.00,  0.88189,  0.44094, -0.15748,  0.00,  0.41176,  0.99216,  0.50196,  0.68627,  0.94971,  0.22192,  3.16211,  0.97412, ---, ---, ---, ---
470, 292,  1.51563,  3.21289, -0.91943,  1.00,  0.80315,  0.44882, -0.3937,  0.00,  0.57255,  0.93725,  0.72941,  0.86275,  0.54004,  0.0039,  0.41309,  0.77393, ---, ---, ---, ---
471, 297,  1.40332,  3.31641, -0.07825,  1.00,  0.85827,  0.51969,  0.02362,  0.00,  0.94902,  0.33333,  0.35686,  0.79216,  0.54053,  0.0048,  3.16211,  0.97412, ---, ---, ---, ---
472, 298,  0.73291,  2.69922, -0.06155,  1.00,  0.88976,  0.43307,  0.11811,  0.00,  0.94902,  0.33333,  0.35686,  0.63137,  0.88379,  0.69629,  3.61328,  0.77881, ---, ---, ---, ---
473, 299,  1.0127,  3.29297, -0.19507,  1.00,  0.8189,  0.56693, -0.03937,  0.00,  0.94902,  0.33333,  0.35686,  0.68627,  0.94922,  0.2229,  3.16211,  0.97412, ---, ---, ---, ---
474, 300,  0.80469,  3.01172,  0.26587,  1.00,  0.77953,  0.50394,  0.38583,  0.00,  0.56078,  0.92941,  0.75294,  0.67059,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
475, 301,  1.40332,  3.31641, -0.07825,  1.00,  0.85827,  0.51969,  0.02362,  0.00,  0.61961,  0.89804,  0.77647,  0.79216,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
476, 302,  0.73291,  2.69922, -0.06155,  1.00,  0.88976,  0.43307,  0.11811,  0.00,  0.81961,  0.72941,  0.80784,  0.63137,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
477, 303,  1.28223,  2.98438, -0.39722,  1.00,  0.88189,  0.44094, -0.16535,  0.00,  0.8549,  0.67451,  0.80784,  0.63922,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
478, 302,  0.73291,  2.69922, -0.06155,  1.00,  0.88976,  0.43307,  0.11811,  0.00,  0.81961,  0.72941,  0.80784,  0.63137,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
479, 301,  1.40332,  3.31641, -0.07825,  1.00,  0.85827,  0.51969,  0.02362,  0.00,  0.61961,  0.89804,  0.77647,  0.79216,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
480, 303,  1.28223,  2.98438, -0.39722,  1.00,  0.88189,  0.44094, -0.16535,  0.00,  0.8549,  0.67451,  0.80784,  0.63922,  0.09113,  0.2561,  3.16211,  0.97412, ---, ---, ---, ---
481, 304,  1.0498,  2.64258, -0.25439,  1.00,  0.92126,  0.37008, -0.10236,  0.00,  0.92549,  0.49804,  0.76078,  0.79608,  0.05051,  0.69678,  3.61328,  0.77881, ---, ---, ---, ---
482, 302,  0.73291,  2.69922, -0.06155,  1.00,  0.88976,  0.43307,  0.11811,  0.00,  0.81961,  0.72941,  0.80784,  0.63137,  0.42188,  0.8999,  3.61328,  0.77881, ---, ---, ---, ---
483, 300,  0.80469,  3.01172,  0.26587,  1.00,  0.77953,  0.50394,  0.38583,  0.00,  0.56078,  0.92941,  0.75294,  0.67059,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
484, 305,  1.25195,  3.15625,  0.2998,  1.00,  0.83465,  0.48031,  0.27559,  0.00,  0.36863,  0.95686,  0.65882,  0.60784,  0.94971,  0.22192,  3.16211,  0.97412, ---, ---, ---, ---
485, 301,  1.40332,  3.31641, -0.07825,  1.00,  0.85827,  0.51969,  0.02362,  0.00,  0.61961,  0.89804,  0.77647,  0.79216,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
486, 306,  0.92822,  2.20703,  0.27515,  1.00,  0.88189,  0.25197,  0.40157,  0.00,  0.98039,  0.58431,  0.38431,  0.01569,  0.4939,  0.0262,  3.375,  0.85596, ---, ---, ---, ---
487, 307,  0.17578,  1.89453,  0.03973,  1.00,  0.69291,  0.22047,  0.68504,  0.00,  0.98039,  0.58431,  0.38431,  0.62353,  0.83545,  0.71875,  3.61328,  0.77881, ---, ---, ---, ---
488, 308,  0.38867,  2.31641,  0.16626,  1.00,  0.70079,  0.33858,  0.62992,  0.00,  0.98039,  0.58431,  0.38431,  0.6549,  0.90039,  0.24475,  3.16211,  0.97412, ---, ---, ---, ---
489, 309,  0.3042,  1.83203,  0.45581,  1.00,  0.46457,  0.16535,  0.87402,  0.00,  0.21961,  0.88235,  0.65882,  0.50196,  0.88037,  0.69727,  3.00195,  0.58057, ---, ---, ---, ---
490, 310,  1.00781,  2.24023,  0.30005,  1.00,  0.88189,  0.25984,  0.3937,  0.00,  0.36078,  0.94902,  0.66667,  0.01569,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
491, 311,  0.10138,  1.86328,  0.01634,  1.00,  0.68504,  0.18898,  0.70866,  0.00,  0.65098,  0.94118,  0.68235,  0.5451,  0.42236,  0.90137,  3.61328,  0.77881, ---, ---, ---, ---
